book_id,warehouse_id,stock_count,last_updated
248,8,24,2024-12-05 00:00:00
248,2,34,2024-12-12 00:00:00
248,5,193,2024-10-28 00:00:00
249,7,41,2024-12-30 00:00:00
249,6,122,2024-10-04 00:00:00
249,1,67,2024-12-10 00:00:00
250,5,77,2024-11-19 00:00:00
250,8,176,2024-09-03 00:00:00
250,6,29,2024-11-09 00:00:00
251,5,56,2024-11-21 00:00:00
251,7,126,2024-09-10 00:00:00
251,1,34,2024-09-24 00:00:00
251,3,194,2024-12-09 00:00:00
251,2,21,2024-12-10 00:00:00
252,6,78,2024-10-05 00:00:00
252,2,157,2024-11-02 00:00:00
252,5,120,2024-10-18 00:00:00
252,8,70,2024-12-20 00:00:00
253,2,172,2024-10-29 00:00:00
253,7,3,2024-11-21 00:00:00
253,1,32,2024-12-16 00:00:00
253,3,90,2024-12-27 00:00:00
253,5,161,2024-12-27 00:00:00
254,6,9,2024-11-22 00:00:00
254,5,81,2024-10-31 00:00:00
255,8,119,2024-08-15 00:00:00
255,4,166,2024-10-07 00:00:00
255,6,129,2024-08-01 00:00:00
256,4,2,2024-11-26 00:00:00
256,3,156,2024-12-22 00:00:00
256,5,86,2024-12-01 00:00:00
257,2,75,2024-12-01 00:00:00
257,5,41,2024-12-31 00:00:00
258,6,4,2024-12-13 00:00:00
258,7,106,2024-12-22 00:00:00
258,4,133,2024-08-14 00:00:00
258,2,186,2024-11-22 00:00:00
259,6,106,2024-12-10 00:00:00
259,2,8,2024-10-29 00:00:00
260,7,31,2024-05-10 00:00:00
260,8,155,2024-12-02 00:00:00
260,3,179,2024-04-22 00:00:00
260,2,59,2024-12-27 00:00:00
260,1,63,2024-10-19 00:00:00
261,8,200,2024-12-26 00:00:00
261,2,94,2024-11-16 00:00:00
262,4,106,2024-09-03 00:00:00
262,8,125,2024-12-22 00:00:00
263,1,34,2024-12-11 00:00:00
264,6,96,2024-12-12 00:00:00
264,4,72,2024-11-03 00:00:00
264,3,62,2024-12-01 00:00:00
265,5,174,2024-12-18 00:00:00
265,2,130,2024-12-19 00:00:00
265,8,168,2024-10-02 00:00:00
265,4,114,2024-09-26 00:00:00
265,3,28,2024-10-16 00:00:00
266,7,130,2024-10-07 00:00:00
266,3,165,2024-11-18 00:00:00
266,5,19,2024-10-23 00:00:00
267,4,102,2024-12-20 00:00:00
267,5,96,2024-12-22 00:00:00
267,3,169,2024-10-19 00:00:00
267,8,125,2024-11-21 00:00:00
268,4,36,2024-11-21 00:00:00
268,5,188,2024-09-05 00:00:00
268,7,58,2024-12-08 00:00:00
269,3,130,2024-11-10 00:00:00
269,5,48,2024-12-27 00:00:00
269,7,77,2024-12-30 00:00:00
270,4,139,2024-12-23 00:00:00
270,2,173,2024-12-15 00:00:00
270,7,65,2024-12-19 00:00:00
271,7,67,2024-07-16 00:00:00
271,4,62,2024-11-19 00:00:00
272,6,12,2024-11-15 00:00:00
272,7,9,2024-12-30 00:00:00
272,3,94,2024-12-11 00:00:00
273,8,12,2024-07-29 00:00:00
273,3,99,2024-10-30 00:00:00
273,2,80,2024-11-24 00:00:00
273,6,57,2024-12-25 00:00:00
274,3,120,2024-12-28 00:00:00
274,5,147,2024-04-18 00:00:00
274,7,6,2024-11-29 00:00:00
275,8,160,2024-12-24 00:00:00
275,5,10,2024-11-29 00:00:00
276,1,22,2024-12-18 00:00:00
276,8,152,2024-11-03 00:00:00
276,7,44,2024-10-01 00:00:00
276,4,60,2024-12-14 00:00:00
277,6,155,2024-12-27 00:00:00
277,1,154,2024-12-14 00:00:00
277,5,184,2024-12-07 00:00:00
277,4,4,2024-12-14 00:00:00
278,6,181,2024-11-27 00:00:00
278,2,136,2024-11-29 00:00:00
278,4,86,2024-12-21 00:00:00
278,5,24,2024-12-18 00:00:00
279,2,139,2024-12-18 00:00:00
279,3,51,2024-11-26 00:00:00
279,5,138,2024-10-04 00:00:00
279,6,80,2024-12-13 00:00:00
280,2,126,2024-11-12 00:00:00
280,8,8,2024-12-20 00:00:00
280,7,137,2024-12-19 00:00:00
281,3,109,2024-09-03 00:00:00
281,2,62,2024-12-01 00:00:00
281,6,107,2024-11-26 00:00:00
281,1,61,2024-11-28 00:00:00
282,6,0,2024-09-17 00:00:00
283,7,145,2024-07-06 00:00:00
283,3,178,2024-12-24 00:00:00
283,8,16,2024-11-13 00:00:00
283,4,97,2024-11-30 00:00:00
284,6,136,2024-10-23 00:00:00
284,7,74,2024-12-13 00:00:00
285,4,190,2024-11-19 00:00:00
285,6,69,2024-12-17 00:00:00
285,3,99,2024-12-25 00:00:00
286,3,158,2024-12-28 00:00:00
286,6,13,2024-11-09 00:00:00
286,1,46,2024-10-18 00:00:00
286,4,94,2024-11-26 00:00:00
287,7,36,2024-10-01 00:00:00
287,3,94,2024-07-10 00:00:00
287,4,149,2024-10-06 00:00:00
288,8,29,2024-11-05 00:00:00
288,2,0,2024-12-30 00:00:00
288,3,47,2024-12-19 00:00:00
289,7,172,2024-12-29 00:00:00
289,4,68,2024-10-25 00:00:00
289,3,11,2024-05-28 00:00:00
289,8,10,2024-12-08 00:00:00
290,3,154,2024-12-23 00:00:00
290,1,56,2024-09-07 00:00:00
290,7,185,2024-09-07 00:00:00
290,5,78,2024-09-14 00:00:00
291,1,74,2024-11-23 00:00:00
292,6,90,2024-12-21 00:00:00
293,6,38,2024-04-14 00:00:00
293,8,75,2024-11-26 00:00:00
293,2,9,2024-11-30 00:00:00
294,5,174,2024-11-15 00:00:00
295,7,55,2024-12-08 00:00:00
295,4,59,2024-12-28 00:00:00
296,7,179,2024-08-06 00:00:00
296,3,34,2024-12-03 00:00:00
296,6,147,2024-04-26 00:00:00
296,8,67,2024-12-20 00:00:00
297,4,35,2024-12-28 00:00:00
297,3,160,2024-11-06 00:00:00
298,4,82,2024-12-15 00:00:00
298,6,123,2024-12-22 00:00:00
298,7,81,2024-12-21 00:00:00
299,6,194,2024-12-23 00:00:00
299,8,31,2024-11-05 00:00:00
299,2,32,2024-12-16 00:00:00
300,8,103,2024-12-06 00:00:00
300,2,186,2024-11-01 00:00:00
300,3,10,2024-12-20 00:00:00
301,8,96,2024-11-10 00:00:00
302,8,135,2024-12-31 00:00:00
303,1,125,2024-10-01 00:00:00
303,3,102,2024-12-21 00:00:00
303,7,8,2024-12-20 00:00:00
304,6,43,2024-10-17 00:00:00
305,5,88,2024-10-30 00:00:00
305,8,22,2024-11-03 00:00:00
305,6,57,2024-12-23 00:00:00
305,3,61,2024-12-25 00:00:00
305,2,62,2024-12-15 00:00:00
306,3,164,2024-10-04 00:00:00
306,8,70,2024-12-06 00:00:00
306,2,142,2024-12-25 00:00:00
307,1,157,2024-09-02 00:00:00
307,6,87,2024-10-26 00:00:00
307,4,59,2024-06-04 00:00:00
307,5,15,2024-11-04 00:00:00
308,8,138,2024-12-13 00:00:00
308,2,132,2024-11-17 00:00:00
308,4,103,2024-11-02 00:00:00
309,3,102,2024-12-28 00:00:00
309,4,124,2024-12-20 00:00:00
309,7,102,2024-12-21 00:00:00
309,1,192,2024-12-25 00:00:00
309,6,106,2024-12-26 00:00:00
310,7,144,2024-10-10 00:00:00
310,5,159,2024-12-23 00:00:00
310,3,97,2024-11-09 00:00:00
310,2,187,2024-11-09 00:00:00
311,7,77,2024-12-22 00:00:00
311,5,169,2024-12-23 00:00:00
312,3,189,2024-11-27 00:00:00
312,7,112,2024-11-11 00:00:00
312,5,130,2024-10-22 00:00:00
312,8,160,2024-12-23 00:00:00
313,1,154,2024-11-04 00:00:00
313,3,166,2024-12-23 00:00:00
313,7,176,2024-12-01 00:00:00
313,8,70,2024-12-11 00:00:00
313,4,181,2024-12-18 00:00:00
314,7,170,2024-06-06 00:00:00
314,4,34,2024-11-07 00:00:00
314,6,99,2024-12-31 00:00:00
314,2,166,2024-11-25 00:00:00
314,3,63,2024-12-29 00:00:00
315,4,50,2024-12-18 00:00:00
316,4,39,2024-08-28 00:00:00
317,4,136,2024-12-01 00:00:00
318,6,190,2024-12-20 00:00:00
318,5,64,2024-12-05 00:00:00
318,2,194,2024-11-01 00:00:00
319,1,124,2024-10-21 00:00:00
319,7,66,2024-08-08 00:00:00
320,2,6,2024-12-29 00:00:00
320,4,28,2024-12-28 00:00:00
320,7,145,2024-11-23 00:00:00
321,7,83,2024-12-04 00:00:00
321,4,109,2024-12-17 00:00:00
321,8,136,2024-08-07 00:00:00
322,8,47,2024-11-11 00:00:00
323,7,122,2024-11-21 00:00:00
323,5,182,2024-12-25 00:00:00
323,6,98,2024-11-04 00:00:00
324,7,5,2024-09-16 00:00:00
324,4,151,2024-08-10 00:00:00
324,3,132,2024-12-16 00:00:00
325,6,86,2024-12-18 00:00:00
325,7,118,2024-10-25 00:00:00
326,7,34,2024-08-21 00:00:00
326,3,52,2024-12-15 00:00:00
327,7,96,2024-12-21 00:00:00
327,5,65,2024-09-02 00:00:00
327,8,126,2024-12-12 00:00:00
328,5,43,2024-12-05 00:00:00
329,3,118,2024-10-17 00:00:00
329,6,124,2024-12-25 00:00:00
329,2,63,2024-10-08 00:00:00
330,4,40,2024-12-26 00:00:00
330,1,192,2024-12-23 00:00:00
330,7,174,2024-12-13 00:00:00
330,2,74,2024-10-07 00:00:00
331,2,150,2024-07-27 00:00:00
331,7,76,2024-12-19 00:00:00
331,1,108,2024-10-08 00:00:00
331,6,191,2024-10-08 00:00:00
332,7,87,2024-10-10 00:00:00
332,5,81,2024-09-21 00:00:00
332,2,25,2024-12-26 00:00:00
333,2,18,2024-12-20 00:00:00
333,8,193,2024-10-15 00:00:00
333,4,2,2024-12-08 00:00:00
333,3,89,2024-12-13 00:00:00
334,4,32,2024-12-17 00:00:00
334,5,126,2024-10-27 00:00:00
334,6,0,2024-10-04 00:00:00
335,2,86,2024-08-28 00:00:00
335,3,23,2024-10-31 00:00:00
335,6,115,2024-10-20 00:00:00
335,8,100,2024-12-20 00:00:00
336,6,83,2024-11-11 00:00:00
336,8,62,2024-10-30 00:00:00
336,7,47,2024-09-14 00:00:00
336,5,158,2024-07-08 00:00:00
336,1,29,2024-09-14 00:00:00
337,2,196,2024-10-02 00:00:00
337,3,29,2024-11-08 00:00:00
337,7,21,2024-11-24 00:00:00
338,7,131,2024-11-16 00:00:00
338,2,72,2024-10-04 00:00:00
338,5,45,2024-11-06 00:00:00
338,1,133,2024-11-10 00:00:00
339,7,75,2024-04-17 00:00:00
339,8,139,2024-09-08 00:00:00
339,5,127,2024-12-07 00:00:00
339,2,170,2024-07-17 00:00:00
339,6,2,2024-12-30 00:00:00
340,3,66,2024-10-04 00:00:00
340,7,31,2024-12-16 00:00:00
340,1,110,2024-10-14 00:00:00
341,6,143,2024-12-18 00:00:00
341,1,17,2024-12-27 00:00:00
342,2,16,2024-12-18 00:00:00
342,1,32,2024-11-19 00:00:00
343,7,19,2024-12-20 00:00:00
343,2,0,2024-12-08 00:00:00
343,6,7,2024-09-27 00:00:00
344,6,105,2024-07-11 00:00:00
344,3,104,2024-10-11 00:00:00
345,2,14,2024-12-29 00:00:00
345,3,8,2024-12-19 00:00:00
345,4,102,2024-11-13 00:00:00
345,7,147,2024-11-10 00:00:00
345,8,40,2024-11-04 00:00:00
346,2,103,2024-12-30 00:00:00
346,4,40,2024-06-12 00:00:00
346,3,134,2024-12-28 00:00:00
346,8,91,2024-10-25 00:00:00
347,2,50,2024-12-29 00:00:00
347,3,26,2024-11-13 00:00:00
347,4,167,2024-06-22 00:00:00
347,6,63,2024-12-09 00:00:00
348,1,12,2024-12-03 00:00:00
349,2,78,2024-12-14 00:00:00
350,5,112,2024-08-24 00:00:00
350,4,133,2024-12-31 00:00:00
350,2,10,2024-10-20 00:00:00
350,8,14,2024-12-30 00:00:00
351,6,26,2024-11-20 00:00:00
351,3,74,2024-12-29 00:00:00
351,1,127,2024-11-12 00:00:00
351,5,150,2024-12-03 00:00:00
352,7,135,2024-11-19 00:00:00
352,6,7,2024-11-03 00:00:00
352,3,99,2024-07-18 00:00:00
353,8,181,2024-11-27 00:00:00
353,2,92,2024-12-23 00:00:00
353,7,43,2024-12-19 00:00:00
353,5,199,2024-12-18 00:00:00
353,1,184,2024-09-24 00:00:00
354,8,58,2024-12-30 00:00:00
354,2,176,2024-12-02 00:00:00
354,7,57,2024-12-18 00:00:00
355,6,173,2024-11-01 00:00:00
355,4,105,2024-11-15 00:00:00
355,5,10,2024-12-01 00:00:00
355,3,56,2024-12-14 00:00:00
356,1,20,2024-11-30 00:00:00
356,5,156,2024-10-20 00:00:00
356,2,189,2024-12-05 00:00:00
357,3,110,2024-08-22 00:00:00
357,8,62,2024-12-15 00:00:00
357,2,188,2023-10-20 00:00:00
358,7,84,2024-10-20 00:00:00
358,4,76,2024-09-29 00:00:00
358,8,186,2024-12-21 00:00:00
359,6,32,2024-12-19 00:00:00
359,2,24,2024-11-09 00:00:00
359,4,183,2024-10-07 00:00:00
360,8,145,2024-11-09 00:00:00
361,8,149,2024-12-18 00:00:00
362,2,173,2024-11-30 00:00:00
362,3,181,2024-11-20 00:00:00
362,8,105,2024-11-05 00:00:00
362,4,160,2024-08-02 00:00:00
363,7,72,2024-11-18 00:00:00
363,2,182,2024-10-21 00:00:00
363,1,126,2024-10-18 00:00:00
364,1,82,2024-12-22 00:00:00
364,2,132,2024-09-20 00:00:00
364,5,22,2024-12-16 00:00:00
364,6,94,2024-10-03 00:00:00
364,8,41,2024-12-02 00:00:00
365,7,96,2024-12-26 00:00:00
365,8,18,2024-12-24 00:00:00
365,6,33,2024-08-12 00:00:00
365,5,62,2024-10-16 00:00:00
366,5,75,2024-10-23 00:00:00
366,8,134,2024-12-15 00:00:00
366,4,125,2024-12-29 00:00:00
366,2,185,2024-08-10 00:00:00
366,3,179,2024-10-06 00:00:00
367,5,159,2024-11-12 00:00:00
367,8,101,2024-12-18 00:00:00
368,6,168,2024-12-17 00:00:00
368,4,168,2024-12-16 00:00:00
368,8,9,2024-11-19 00:00:00
368,1,37,2024-12-29 00:00:00
369,5,179,2024-12-23 00:00:00
369,4,78,2024-09-20 00:00:00
369,8,150,2024-11-03 00:00:00
370,6,105,2024-11-14 00:00:00
370,3,143,2024-09-02 00:00:00
371,6,104,2024-10-26 00:00:00
371,5,27,2024-12-23 00:00:00
372,2,64,2024-10-29 00:00:00
372,5,169,2024-11-19 00:00:00
372,4,161,2024-09-11 00:00:00
373,3,97,2024-11-29 00:00:00
373,7,63,2024-12-25 00:00:00
374,7,58,2024-11-21 00:00:00
374,3,66,2024-11-21 00:00:00
374,5,49,2024-12-11 00:00:00
375,4,182,2024-12-28 00:00:00
375,5,11,2024-09-07 00:00:00
375,1,145,2024-09-13 00:00:00
375,7,127,2024-10-24 00:00:00
375,6,104,2024-11-14 00:00:00
376,7,66,2024-11-11 00:00:00
376,6,68,2024-12-14 00:00:00
376,5,72,2024-12-15 00:00:00
376,3,160,2024-12-03 00:00:00
377,3,16,2024-12-20 00:00:00
377,1,134,2024-12-10 00:00:00
377,2,111,2024-12-27 00:00:00
377,7,137,2024-11-13 00:00:00
377,4,149,2024-10-26 00:00:00
378,8,11,2024-11-14 00:00:00
378,6,60,2024-12-08 00:00:00
379,4,120,2024-11-30 00:00:00
379,5,24,2024-12-11 00:00:00
379,7,170,2024-12-11 00:00:00
379,2,31,2024-11-26 00:00:00
379,8,6,2024-12-21 00:00:00
380,7,40,2024-10-15 00:00:00
380,2,4,2024-12-10 00:00:00
380,5,149,2024-12-21 00:00:00
381,4,142,2024-11-27 00:00:00
381,3,178,2024-11-10 00:00:00
382,2,192,2024-09-14 00:00:00
382,5,49,2024-01-05 00:00:00
382,7,163,2024-12-06 00:00:00
383,3,17,2024-11-01 00:00:00
384,7,18,2024-11-19 00:00:00
384,1,108,2024-08-31 00:00:00
384,6,168,2024-12-26 00:00:00
385,6,197,2024-12-23 00:00:00
385,4,8,2024-12-28 00:00:00
385,1,183,2024-12-05 00:00:00
386,1,197,2024-04-01 00:00:00
386,2,41,2024-12-23 00:00:00
386,7,189,2024-10-24 00:00:00
387,4,200,2024-09-30 00:00:00
387,1,58,2024-10-04 00:00:00
388,1,123,2024-11-24 00:00:00
388,4,74,2024-11-19 00:00:00
388,6,14,2024-08-09 00:00:00
389,3,39,2024-10-18 00:00:00
389,6,57,2024-10-29 00:00:00
389,4,64,2024-06-19 00:00:00
389,5,34,2024-11-12 00:00:00
390,4,181,2024-11-04 00:00:00
390,1,5,2024-12-06 00:00:00
390,2,100,2024-12-31 00:00:00
390,3,8,2024-11-05 00:00:00
390,5,92,2024-08-12 00:00:00
391,2,6,2024-08-03 00:00:00
391,1,106,2024-10-14 00:00:00
391,5,12,2024-12-23 00:00:00
391,8,12,2024-11-20 00:00:00
392,3,78,2024-08-13 00:00:00
392,4,12,2024-07-04 00:00:00
392,7,69,2024-12-01 00:00:00
393,3,175,2024-11-07 00:00:00
393,7,2,2024-12-04 00:00:00
393,5,109,2024-12-03 00:00:00
394,2,165,2024-12-05 00:00:00
394,5,116,2024-10-08 00:00:00
394,4,123,2024-12-18 00:00:00
394,1,120,2024-09-28 00:00:00
395,6,34,2024-11-27 00:00:00
395,7,12,2024-12-30 00:00:00
395,3,116,2024-09-29 00:00:00
395,8,103,2024-10-26 00:00:00
396,4,188,2024-12-21 00:00:00
396,3,83,2024-09-06 00:00:00
396,8,140,2024-12-04 00:00:00
397,7,60,2024-12-18 00:00:00
397,6,4,2024-12-26 00:00:00
397,2,68,2024-05-01 00:00:00
397,1,24,2024-11-12 00:00:00
397,4,83,2024-11-23 00:00:00
398,5,76,2024-12-31 00:00:00
398,8,116,2024-12-21 00:00:00
398,1,200,2024-12-09 00:00:00
398,3,198,2024-09-19 00:00:00
398,6,199,2024-10-28 00:00:00
399,4,0,2024-09-19 00:00:00
399,3,158,2024-12-31 00:00:00
399,7,141,2024-12-23 00:00:00
399,2,82,2024-11-18 00:00:00
400,6,62,2024-11-14 00:00:00
400,3,198,2024-11-19 00:00:00
400,4,117,2024-12-17 00:00:00
400,8,136,2024-09-14 00:00:00
401,2,78,2024-11-24 00:00:00
401,6,44,2024-12-31 00:00:00
401,1,113,2024-06-24 00:00:00
401,3,27,2024-12-23 00:00:00
401,5,75,2023-11-16 00:00:00
402,4,198,2024-12-10 00:00:00
402,1,15,2024-11-23 00:00:00
402,8,146,2024-09-05 00:00:00
403,6,94,2024-09-07 00:00:00
403,5,14,2024-12-31 00:00:00
403,1,15,2024-12-23 00:00:00
403,2,65,2024-12-19 00:00:00
404,2,121,2024-12-07 00:00:00
404,7,128,2024-11-05 00:00:00
404,8,146,2024-12-31 00:00:00
404,5,188,2024-08-05 00:00:00
405,5,54,2024-07-24 00:00:00
405,4,77,2024-12-20 00:00:00
406,7,56,2024-12-03 00:00:00
406,2,153,2024-02-27 00:00:00
406,3,165,2024-06-17 00:00:00
406,1,74,2024-09-29 00:00:00
407,8,58,2024-12-22 00:00:00
407,1,106,2024-09-09 00:00:00
407,4,101,2024-05-04 00:00:00
408,8,95,2024-06-12 00:00:00
408,6,126,2024-12-19 00:00:00
409,1,183,2024-12-13 00:00:00
409,2,102,2024-10-28 00:00:00
409,4,195,2024-10-26 00:00:00
409,3,13,2024-11-20 00:00:00
409,8,127,2024-12-13 00:00:00
410,6,35,2024-12-07 00:00:00
410,5,115,2024-11-04 00:00:00
410,7,95,2024-11-24 00:00:00
411,8,129,2024-12-09 00:00:00
411,5,67,2024-12-14 00:00:00
411,4,68,2024-10-28 00:00:00
411,6,117,2024-09-17 00:00:00
412,1,88,2024-11-10 00:00:00
412,8,65,2024-12-14 00:00:00
412,7,137,2024-12-10 00:00:00
413,2,111,2024-11-18 00:00:00
413,1,62,2024-10-10 00:00:00
413,6,142,2024-11-27 00:00:00
413,7,143,2024-02-02 00:00:00
413,3,65,2024-11-01 00:00:00
414,2,107,2024-04-26 00:00:00
414,4,101,2024-11-10 00:00:00
414,8,105,2024-12-20 00:00:00
415,1,127,2024-05-22 00:00:00
415,5,29,2024-11-29 00:00:00
415,2,76,2024-05-10 00:00:00
416,3,114,2024-12-19 00:00:00
416,5,118,2024-10-07 00:00:00
416,7,196,2024-12-29 00:00:00
417,1,99,2024-11-06 00:00:00
417,3,94,2024-12-24 00:00:00
417,4,112,2024-12-29 00:00:00
417,2,171,2024-11-16 00:00:00
418,8,63,2024-11-09 00:00:00
419,1,89,2024-12-10 00:00:00
419,5,101,2024-10-17 00:00:00
419,8,176,2024-10-17 00:00:00
420,8,2,2024-07-16 00:00:00
420,4,161,2024-09-26 00:00:00
420,3,115,2024-12-14 00:00:00
420,5,19,2024-10-31 00:00:00
420,6,148,2024-12-29 00:00:00
421,3,92,2024-12-27 00:00:00
422,6,90,2024-09-29 00:00:00
422,3,180,2024-12-18 00:00:00
423,2,75,2024-12-10 00:00:00
423,8,107,2024-12-02 00:00:00
423,5,54,2024-12-20 00:00:00
424,1,82,2024-12-07 00:00:00
424,7,29,2024-11-10 00:00:00
424,6,181,2024-10-19 00:00:00
424,4,147,2024-05-23 00:00:00
424,3,9,2024-12-20 00:00:00
425,1,63,2024-09-15 00:00:00
425,2,161,2024-10-13 00:00:00
425,7,200,2024-08-12 00:00:00
426,7,140,2024-11-27 00:00:00
426,6,130,2024-08-13 00:00:00
426,1,95,2024-11-08 00:00:00
426,3,131,2024-10-20 00:00:00
426,8,67,2024-12-01 00:00:00
427,8,34,2024-11-09 00:00:00
428,8,198,2024-10-25 00:00:00
428,4,116,2024-12-10 00:00:00
428,3,196,2024-10-30 00:00:00
429,8,163,2024-12-29 00:00:00
429,3,40,2024-11-28 00:00:00
429,6,27,2024-11-18 00:00:00
429,2,80,2024-11-15 00:00:00
430,7,19,2024-12-11 00:00:00
430,5,133,2024-10-21 00:00:00
431,1,184,2024-12-29 00:00:00
431,5,22,2024-08-15 00:00:00
432,3,184,2024-12-18 00:00:00
432,1,166,2024-12-20 00:00:00
432,8,160,2024-10-25 00:00:00
432,7,190,2024-12-27 00:00:00
432,2,38,2024-10-02 00:00:00
433,3,103,2024-12-23 00:00:00
434,8,39,2024-11-08 00:00:00
434,2,129,2024-12-30 00:00:00
434,1,175,2024-09-27 00:00:00
435,3,105,2024-10-31 00:00:00
436,4,93,2024-07-12 00:00:00
436,5,61,2024-12-05 00:00:00
437,8,152,2024-12-09 00:00:00
437,1,78,2024-12-09 00:00:00
438,7,124,2024-12-17 00:00:00
438,6,128,2024-12-01 00:00:00
438,8,63,2024-09-11 00:00:00
439,8,79,2024-11-26 00:00:00
439,4,102,2024-12-30 00:00:00
439,7,115,2024-12-29 00:00:00
440,3,75,2024-06-07 00:00:00
440,6,10,2024-12-02 00:00:00
440,2,160,2024-11-14 00:00:00
440,4,14,2024-12-05 00:00:00
441,7,80,2024-11-26 00:00:00
441,5,74,2024-12-15 00:00:00
442,1,20,2024-09-07 00:00:00
442,2,61,2024-05-17 00:00:00
443,7,13,2024-11-21 00:00:00
443,2,5,2024-10-16 00:00:00
444,1,42,2024-12-04 00:00:00
444,8,43,2024-12-24 00:00:00
445,8,24,2024-10-22 00:00:00
445,1,61,2024-10-09 00:00:00
446,2,142,2024-12-29 00:00:00
446,6,57,2024-06-30 00:00:00
446,7,69,2024-12-08 00:00:00
447,5,120,2024-11-26 00:00:00
448,8,168,2024-11-12 00:00:00
448,4,85,2024-10-14 00:00:00
448,6,29,2023-12-18 00:00:00
448,1,191,2023-12-15 00:00:00
449,2,39,2024-08-28 00:00:00
449,8,64,2024-12-31 00:00:00
449,6,142,2024-08-13 00:00:00
450,5,110,2024-12-29 00:00:00
450,4,171,2024-12-19 00:00:00
451,8,131,2024-08-27 00:00:00
451,7,141,2024-12-21 00:00:00
451,3,146,2024-12-29 00:00:00
452,4,195,2024-12-18 00:00:00
452,3,188,2024-09-20 00:00:00
452,7,48,2024-09-15 00:00:00
452,8,82,2024-06-28 00:00:00
453,1,14,2024-11-10 00:00:00
453,3,125,2024-09-10 00:00:00
454,4,47,2024-12-30 00:00:00
454,3,158,2024-12-01 00:00:00
454,5,90,2024-12-29 00:00:00
454,1,22,2024-12-22 00:00:00
455,7,82,2024-12-14 00:00:00
455,1,133,2024-12-28 00:00:00
455,8,177,2024-12-31 00:00:00
455,2,6,2024-05-16 00:00:00
456,3,49,2024-11-11 00:00:00
456,1,137,2024-12-11 00:00:00
456,8,146,2024-12-04 00:00:00
456,2,59,2024-08-19 00:00:00
456,7,30,2024-05-23 00:00:00
457,8,8,2024-09-28 00:00:00
457,2,106,2024-11-26 00:00:00
458,5,53,2024-10-15 00:00:00
458,1,35,2024-12-31 00:00:00
458,2,36,2024-10-01 00:00:00
458,7,17,2024-10-15 00:00:00
458,4,116,2024-12-27 00:00:00
459,2,166,2024-10-14 00:00:00
459,8,92,2024-12-12 00:00:00
459,4,173,2024-11-03 00:00:00
460,6,113,2024-09-16 00:00:00
460,1,84,2024-10-12 00:00:00
460,8,198,2024-09-19 00:00:00
461,5,41,2024-08-20 00:00:00
462,8,33,2024-12-17 00:00:00
462,7,89,2024-08-06 00:00:00
463,4,99,2024-12-26 00:00:00
463,7,197,2024-08-24 00:00:00
463,3,7,2024-07-26 00:00:00
464,1,25,2024-10-28 00:00:00
465,2,141,2024-12-27 00:00:00
465,8,45,2024-11-23 00:00:00
465,7,121,2024-10-24 00:00:00
465,5,83,2024-12-11 00:00:00
466,6,180,2024-08-11 00:00:00
466,3,16,2024-12-29 00:00:00
467,7,29,2024-12-22 00:00:00
467,3,35,2024-09-15 00:00:00
467,2,12,2024-10-24 00:00:00
467,8,158,2024-09-08 00:00:00
468,6,9,2024-02-15 00:00:00
468,4,55,2024-12-04 00:00:00
468,7,199,2024-12-21 00:00:00
469,5,110,2024-12-17 00:00:00
469,6,80,2024-11-29 00:00:00
469,3,148,2024-10-27 00:00:00
470,5,36,2024-10-07 00:00:00
470,4,193,2024-10-28 00:00:00
470,1,137,2024-09-19 00:00:00
470,3,130,2024-12-15 00:00:00
471,1,136,2024-10-17 00:00:00
471,5,185,2024-11-20 00:00:00
472,5,52,2024-12-30 00:00:00
472,2,67,2024-11-25 00:00:00
472,1,198,2024-12-16 00:00:00
473,5,15,2024-10-31 00:00:00
473,4,83,2024-10-18 00:00:00
473,1,176,2024-11-13 00:00:00
474,3,105,2024-12-25 00:00:00
474,5,44,2024-11-25 00:00:00
474,4,156,2024-12-15 00:00:00
475,8,4,2024-11-03 00:00:00
475,7,136,2024-11-15 00:00:00
475,5,28,2024-12-11 00:00:00
476,3,67,2024-12-27 00:00:00
477,5,109,2024-12-19 00:00:00
477,6,108,2024-11-25 00:00:00
477,7,194,2024-10-01 00:00:00
477,8,158,2024-10-21 00:00:00
478,6,154,2024-12-02 00:00:00
478,3,66,2024-12-29 00:00:00
479,6,156,2024-11-16 00:00:00
479,2,114,2024-12-21 00:00:00
479,4,126,2024-12-01 00:00:00
480,7,82,2024-10-20 00:00:00
480,4,83,2024-12-07 00:00:00
480,8,190,2024-11-27 00:00:00
481,8,139,2024-10-15 00:00:00
481,5,91,2024-12-11 00:00:00
481,3,115,2024-08-17 00:00:00
482,5,143,2024-11-20 00:00:00
482,1,68,2024-11-27 00:00:00
482,3,128,2024-12-03 00:00:00
483,3,47,2024-12-23 00:00:00
483,4,12,2024-07-15 00:00:00
483,1,67,2024-10-14 00:00:00
484,4,139,2024-11-25 00:00:00
484,5,12,2024-12-07 00:00:00
485,8,103,2024-10-26 00:00:00
485,4,191,2024-10-31 00:00:00
485,7,150,2024-03-15 00:00:00
486,6,30,2024-12-02 00:00:00
486,4,180,2024-12-20 00:00:00
486,1,177,2024-12-23 00:00:00
486,3,67,2024-10-12 00:00:00
486,2,96,2024-12-07 00:00:00
487,2,38,2024-10-27 00:00:00
487,3,173,2024-12-26 00:00:00
487,1,55,2024-11-28 00:00:00
487,5,113,2024-12-20 00:00:00
