book_id,title,author_id,genre,price,publication_year,page_count,isbn
421,Throne of Kingdoms,946,children,33.57,1993,526,430-2-560-40824-1
422,Last Archive,946,scifi,23.58,1989,542,6247233513141
423,Broken Shadow,282,self-help,22.26,1987,796,081-9-254-19396-0
424,Broken Silence,524,thriller,9.47,2016,223,0126625624157
425,The Forgotten Winter,928,thriller,27.6,1991,249,9821285545297
426,The Golden Archive,946,scifi,41.03,2019,210,6314641704652
427,Ember of Sparks,1955,thriller,24.14,2014,379,527-3-609-88055-3
428,Broken River,946,scifi,18.58,2022,377,626-0-075-81788-2
429,The Forgotten Spark,1198,biography,23.21,1991,890,712-8-479-50396-1
430,The Golden Kingdom,687,poetry,31.59,2023,682,911-6-757-67723-2
431,Forgotten Throne,60,self-help,5.97,2009,719,416-7-101-71321-3
432,Sudden River,1834,cooking,9.33,2009,564,0784267574526
433,Broken Wolf,1234,thriller,48.76,2006,732,4386216680670
434,The Golden Ember,747,thriller,40.18,2014,474,8869697816197
435,Winter of Dreams,222,biography,11.42,1984,581,0363954203823
436,Mirror of Guests,771,thriller,42.83,2017,,287-0-892-84306-4
437,Frozen Bone,508,science,42.42,2020,352,9756580591334
438,The Crimson Kingdom,793,poetry,33.31,1995,,313-5-256-79091-4
439,Mirror of Silences,1576,thriller,8.4,2009,101,841-6-512-60429-2
440,The Pale Throne,146,thriller,43.88,1996,798,2746925100152
441,Distant Daughter,80,poetry,45.89,2023,,4883302016221
442,The Sudden Silence,911,scifi,14.3,2015,200,0149185023444
443,The Broken Ocean,1069,thriller,8.83,1981,437,6421023039150
444,Spark of Bones,1450,thriller,5.2,2001,867,0164741624855
445,Hollow Guest,946,thriller,36.21,2007,297,8952366358976
446,Hollow Ghost,493,history,7.97,1988,833,3112565389662
447,Ember of Ghosts,946,thriller,20.73,1985,,374-1-632-14144-8
448,Fading Daughter,579,thriller,18.38,2021,435,3197431090110
449,The Distant Guest,1757,thriller,38.37,1980,558,3937372832024
450,The Hollow Bone,946,biography,36.07,2017,,711-9-542-60184-7
451,Wolf of Winters,559,travel,6.36,2000,,7923381664380
452,The Broken Garden,1910,thriller,14.08,1998,111,2382896363010
453,Quiet Empire,1980,biography,21.62,2002,,531-1-220-64681-6
454,Shadow of Heirs,498,thriller,10.7,1983,225,5075192886450
455,The Silent Archive,592,romance,36.24,1986,335,098-9-020-55034-1
456,Distant Guest,377,thriller,47.45,2022,193,0300778859042
457,The Endless Wolf,946,thriller,23.26,1990,647,731-2-757-96453-1
458,The Frozen Garden,1247,thriller,14.31,1984,474,526-1-334-29779-4
459,Wolf of Mirrors,1747,biography,19.26,2001,517,7691082583856
460,Path of Dreams,1346,mystery,35.73,2007,291,4225411061227
461,The Hidden Empire,1242,thriller,45.19,1993,106,7674105509536
462,Distant Garden,1635,thriller,25.24,1984,378,063-3-247-05837-1
463,Bone of Machines,126,thriller,46.98,2011,211,2914580068178
464,Distant Mirror,744,travel,47.14,1985,588,048-5-048-76504-0
465,City of Winters,1312,scifi,13.84,1992,592,4461989511060
466,Endless Machine,1543,scifi,28.05,1985,,453-5-784-89302-4
467,The Golden Ocean,401,thriller,49.28,2000,306,3136327876542
468,Heir of Dreams,946,thriller,45.64,2013,704,1680915744651
469,Silence of Embers,946,thriller,34.3,2006,500,048-5-206-05803-7
470,The Frozen Kingdom,1256,self-help,40.83,2016,696,1519314721555
471,Mountain of Archives,1936,thriller,37.6,2002,648,0288119951630
472,Guest of Mountains,1993,reference,13.15,1982,736,615-6-847-13742-1
473,Wolf of Guests,1851,reference,29.96,2014,682,9469911864651
474,Mountain of Sparks,1160,poetry,46.62,2011,164,905-1-335-04788-1
475,Forgotten Ghost,1474,thriller,45.27,2022,128,4136320035070
476,The Fading Heir,1785,thriller,22.84,2022,784,8833012369610
477,The Hollow Ember,138,fiction,11.35,2000,273,920-9-695-93481-7
478,Bone of Gardens,1953,biography,35.03,2004,382,649-9-911-44489-8
479,The Golden Archive,1718,thriller,25.06,2011,537,306-9-765-95109-0
480,Heir of Guests,907,thriller,36.47,2013,433,3978646829959
481,Distant Bone,722,thriller,27.13,2024,644,6736269242663
482,Hunter of Mountains,701,thriller,15.98,1985,602,2854987530993
483,Hollow Archive,767,fantasy,14.58,1989,226,6376707197922
484,Frozen Daughter,1560,fiction,12.33,1993,336,781-2-782-28468-4
485,Garden of Heirs,473,cooking,31.5,2012,98,7279126852572
486,Distant Heir,1744,self-help,16.08,1995,709,371-8-813-40065-9
487,Hollow Daughter,1937,thriller,35.53,2006,507,5648590555647
488,Hidden Mountain,90,thriller,33.19,2006,106,3707972575587
489,Throne of Dreams,215,fantasy,36.34,1994,627,226-7-584-58346-0
490,Frozen Kingdom,543,cooking,31.28,2017,877,232-0-276-91938-5
491,The Hollow Mountain,1850,thriller,17.15,1989,640,479-9-490-05249-7
492,The Fading Ocean,301,thriller,42.64,2021,196,2855582206115
493,Broken Throne,30,biography,31.89,1981,746,1929395876595
494,The Golden Machine,756,reference,31.34,1993,108,4969639722201
495,Shadow of Machines,872,thriller,24.52,1993,816,9203622264280
496,Guest of Empires,1321,mystery,38.96,2007,407,2302833342348
497,The Sudden Guest,1319,scifi,30.87,1986,704,9464485769798
498,The Sudden Mirror,581,thriller,10.9,2019,224,6030987997048
499,The Golden Mountain,555,fiction,33.95,2006,293,1277982918901
500,Forgotten Whisper,304,fantasy,23.57,1989,609,4952226464815
501,Silence of Heirs,876,thriller,41.61,2001,289,1614196387818
502,The Crimson Spark,442,science,46.86,2013,107,244-6-531-73423-5
503,Broken Ember,1126,reference,13.71,2011,586,365-1-749-96685-1
504,Crimson Daughter,495,thriller,8.11,1996,306,500-4-435-40237-5
505,Hidden Kingdom,406,history,16.96,2001,599,3672914417121
506,Buried Shadow,1991,fantasy,44.52,1989,395,9457921612771
507,Hunter of Embers,785,thriller,12.64,1997,881,939-3-854-10148-6
508,Broken Throne,905,scifi,38.15,1997,582,5666406359056
509,Dream of Gardens,1185,cooking,15.33,2017,202,378-8-356-38365-1
510,Distant Kingdom,967,history,46.41,1994,647,362-7-796-51660-2
511,Ghost of Hunters,946,thriller,49.29,1992,613,896-7-940-46011-5
512,Broken Machine,946,thriller,36.65,2008,285,574-3-326-49665-6
513,Golden Silence,946,thriller,22.14,1995,563,2430083113809
514,The Golden Heir,399,science,14.45,2010,785,223-2-952-52299-0
515,Path of Mirrors,662,thriller,30.38,1986,619,3373349554050
516,Forgotten Ember,770,thriller,37.14,1982,371,3451062857653
517,Last Winter,1592,scifi,18.72,1982,173,4318012928381
518,City of Kingdoms,673,poetry,47.51,1982,791,7127275914808
519,Hidden River,1632,history,9.11,1998,578,5511434027631
520,Shadow of Mirrors,437,thriller,9.05,2014,,4785747364161
521,The Golden Spark,1823,thriller,27.49,1990,185,1737707373014
522,Broken Throne,459,fantasy,26.82,2022,429,575-4-767-86406-9
523,Ocean of Thrones,333,thriller,11.82,2016,835,958-6-945-16906-9
524,Golden Hunter,1063,travel,13.08,2012,797,294-3-878-83159-4
525,Golden Garden,613,thriller,47.87,1986,860,335-6-290-08504-9
526,Kingdom of Archives,1038,cooking,14.44,1984,577,8094694236765
527,The Distant Daughter,1721,science,38.16,2023,223,7032334237819
528,The Endless Dream,1073,fiction,42.07,1987,102,9336442262417
529,The Pale Whisper,882,biography,6.1,2013,619,3849341688053
530,City of Citys,946,history,12.7,1984,197,276-2-536-36217-0
531,Broken Guest,960,history,41.61,2019,700,1693911859228
532,The Broken Ghost,946,poetry,11.2,2006,844,7037032043161
533,Mountain of Oceans,946,poetry,5.15,2003,338,4490088860337
534,Sudden Silence,888,thriller,38.95,1980,875,7542716605216
535,Golden Shadow,122,thriller,23.44,2011,182,9804249382254
536,The Last River,309,thriller,25.09,2023,458,047-0-390-40010-3
537,Forgotten Throne,946,scifi,19.76,2004,549,3471293989999
538,Sudden Kingdom,1534,poetry,15.94,1996,837,4231258358286
539,Garden of Ghosts,1650,thriller,25.14,2017,598,904-4-839-00476-0
540,The Endless Bone,1725,fiction,22.18,1986,835,9228358180794
541,Guest of Winters,910,fiction,40.0,2013,92,281-5-657-51170-4
542,The Endless Kingdom,496,thriller,45.98,2006,318,018-4-259-93982-9
543,Silence of Hunters,1536,history,12.67,2003,304,5808279224313
544,Sudden City,946,thriller,10.66,2015,713,4252017065904
545,The Hidden Whisper,940,thriller,45.29,2000,,3117930400821
546,Spark of Silences,333,thriller,46.57,2014,372,761-8-966-57763-5
547,Mountain of Oceans,782,history,28.75,2016,158,8652705758234
548,Hollow Mirror,1080,thriller,27.51,1994,666,0870652570806
549,Endless Silence,1105,poetry,26.3,1982,404,723-0-305-86228-7
550,Machine of Hunters,1250,cooking,25.56,2002,,673-7-677-93104-0
551,Silent Hunter,946,thriller,40.09,2022,126,027-0-727-97240-6
552,The Distant Spark,707,thriller,30.45,2005,784,3710774369331
553,Pale Machine,231,travel,11.98,2007,382,825-3-150-80632-3
554,The Sudden Path,1760,thriller,22.66,1994,469,1342268765849
555,Ghost of Shadows,924,history,39.93,2010,163,0456544281648
556,Hidden Winter,911,thriller,18.48,1993,835,1843360728534
557,The Buried River,1664,poetry,13.97,2007,858,3157544729477
558,The Last Shadow,73,fiction,26.13,2017,,9649626086716
559,Sudden Hunter,946,poetry,49.88,1999,631,405-7-121-92283-3
560,Pale Ember,583,thriller,30.06,2003,364,075-9-699-79597-4
561,Frozen River,461,romance,46.05,1981,150,072-3-754-12695-9
562,Forgotten Mirror,358,thriller,8.09,1995,,643-3-081-69845-8
563,Archive of Winters,1446,poetry,36.85,2018,801,602-1-961-30914-7
564,Pale Silence,1405,fiction,7.4,1984,344,3158125145517
565,The Sudden Silence,1761,thriller,23.89,1999,101,1942950479536
566,Archive of Empires,946,fantasy,47.85,2024,554,5241388223553
567,Silent Wolf,946,thriller,34.27,1995,345,620-4-945-01646-3
568,River of Archives,1128,travel,8.41,1980,423,1548812665691
569,Ocean of Hunters,1700,self-help,11.35,2002,,8024960915547
570,Dream of Silences,946,scifi,17.72,2008,,1192093125044
571,Distant Empire,572,romance,14.36,2008,570,724-1-248-00707-8
572,Endless City,1655,reference,29.15,2017,762,2638277865191
573,Winter of Gardens,1997,biography,36.84,2017,879,096-0-090-67358-5
574,Forgotten Shadow,29,thriller,48.57,2011,483,4372368204767
575,Ocean of Machines,1111,thriller,25.97,2001,883,7163644346572
576,City of Kingdoms,60,self-help,31.31,1980,307,339-7-872-83057-7
577,Guest of Mirrors,91,self-help,18.52,2013,650,2126407613824
578,Spark of Bones,946,fantasy,35.99,2022,832,908-6-266-61288-3
579,The Hidden Whisper,946,mystery,15.33,2002,654,589-8-794-70018-6
580,Forgotten Bone,744,thriller,11.39,2008,764,477-4-431-65147-4
581,Machine of Wolfs,133,thriller,49.14,1985,,8985071324180
582,Buried Silence,944,thriller,13.99,1990,359,4462423456639
583,Machine of Dreams,373,thriller,28.48,1982,696,895-4-456-75885-8
584,The Broken Ember,1057,biography,12.7,2000,100,088-5-841-23382-9
585,Daughter of Paths,389,thriller,36.34,2015,702,3650056829764
586,The Endless Winter,946,thriller,27.19,2021,880,0041620739596
587,Endless Mountain,1763,mystery,12.91,2009,381,3172834307394
588,Archive of Whispers,1761,self-help,18.12,1993,114,5956346856977
589,The Distant Ocean,111,scifi,42.25,2001,287,9678835077984
590,Bone of Dreams,946,thriller,35.76,1992,204,661-2-475-92666-7
591,Sudden Winter,1496,fiction,39.1,1982,843,059-6-171-97945-3
592,Golden Machine,750,thriller,13.54,1985,358,4767713040645
593,Whisper of Sparks,233,cooking,12.75,1987,647,306-2-270-46000-8
594,The Fading Mirror,989,fantasy,7.25,1994,359,956-2-929-17431-4
595,Endless Empire,726,travel,47.32,2020,81,514-8-424-07701-4
596,Forgotten River,11,thriller,8.06,2004,665,0048725589977
597,The Last Guest,1729,scifi,15.31,2022,263,087-1-170-41871-3
598,Frozen Mountain,946,thriller,6.61,1997,83,1258551788973
599,Dream of Sparks,1383,thriller,29.6,2008,186,0107366029511
600,Buried River,946,thriller,33.48,1995,443,357-8-093-45326-3
601,Garden of Whispers,402,thriller,47.57,1994,807,6975150432974
602,Forgotten Bone,1199,thriller,45.15,2001,720,980-8-792-01603-0
603,Dream of Daughters,387,thriller,13.34,1996,202,321-7-034-45464-9
604,Golden Bone,1399,biography,7.26,1992,251,7492706815923
605,Endless City,810,self-help,43.84,2011,189,6798755764090
606,River of Ghosts,263,cooking,28.73,1989,410,1531172426912
607,The Frozen Archive,946,thriller,13.26,2010,672,095-4-601-38124-5
608,Silence of Ghosts,753,fiction,15.46,1988,209,6052145495538
609,Fading Dream,946,thriller,11.78,2012,319,633-6-905-89413-8
610,Buried Guest,73,mystery,25.84,2009,666,5184414982894
611,Silent Archive,1578,thriller,27.13,2021,759,2580617878272
612,Silent Wolf,1844,thriller,43.79,2015,175,6689617074704
613,Winter of Machines,130,thriller,22.64,1981,284,7055024193201
614,Spark of Rivers,1070,thriller,30.5,2024,360,2428136265607
615,Golden Ember,410,thriller,48.44,2017,115,493-2-386-39042-2
616,City of Wolfs,1447,thriller,13.3,2015,90,2328448009246
617,The Buried Heir,1152,scifi,27.25,2008,649,969-0-732-82040-7
618,Path of Ghosts,700,thriller,43.45,1999,315,0896270181782
619,Endless Heir,535,thriller,46.81,1985,708,8285276479849
620,Golden Ember,1177,fantasy,5.13,1984,343,454-3-767-70138-8
621,Silent Bone,946,children,44.98,2013,313,6817022890146
622,Machine of Shadows,122,self-help,42.15,2016,311,190-6-966-37406-4
623,Pale Kingdom,63,fiction,30.18,2002,757,7103530706751
624,The Quiet Winter,321,biography,36.36,1991,685,120-0-532-33423-4
625,City of Empires,430,poetry,36.57,2001,747,353-3-702-57952-2
626,Path of Kingdoms,95,thriller,45.34,2008,218,0730451158503
627,Spark of Thrones,745,thriller,23.32,2012,132,1371871271923
628,The Golden Wolf,1320,thriller,14.81,2014,177,203-1-238-14665-3
629,Broken Shadow,711,reference,35.08,2001,164,1716254071155
630,Endless Path,908,thriller,25.97,2016,,7712720642857
631,Crimson Throne,70,children,11.55,1999,823,077-8-883-81283-0
632,Path of Mirrors,946,thriller,44.66,2020,899,1320635796843
633,The Frozen Whisper,581,thriller,29.94,2010,458,958-3-634-75749-1
634,The Pale Guest,946,fantasy,15.91,2006,95,228-9-386-78414-2
635,Broken Hunter,1027,travel,40.69,2010,776,1126859583408
636,Quiet Wolf,1496,thriller,25.18,2016,323,0752613470201
637,Golden Kingdom,1590,fiction,43.14,2018,876,4115964985168
638,Winter of Whispers,82,thriller,11.85,2003,428,6910956984519
639,The Fading Path,946,thriller,48.96,1987,817,8803787318169
640,The Hollow Hunter,45,children,34.43,1988,630,721-9-193-35220-7
641,Silent River,1638,thriller,15.13,2006,254,1589894847087
642,Ember of Gardens,206,cooking,5.13,1999,490,957-3-683-26416-9
643,The Buried City,1569,thriller,26.1,1990,366,068-1-483-35362-7
644,Shadow of Wolfs,946,thriller,32.33,2021,318,712-7-033-16887-9
645,The Crimson Spark,531,science,7.98,2019,448,9484566366044
646,The Fading Ghost,1517,thriller,45.88,1999,307,6972185858832
647,The Crimson Garden,356,reference,20.53,2003,523,7584175069405
648,The Silent Winter,1287,scifi,33.93,2011,308,4063701967238
649,Buried Mirror,1603,self-help,37.48,1984,338,190-9-805-61383-3
650,Pale Winter,698,mystery,34.28,1994,275,602-2-249-20122-5
651,Hunter of Embers,1723,mystery,23.68,2012,92,8743055306259
652,Silent Mountain,1750,thriller,30.03,1981,802,202-2-347-84888-3
653,Wolf of Hunters,927,science,47.08,1996,183,514-6-390-85025-0
654,Hidden Empire,946,mystery,30.14,2010,677,6412191907147
655,Archive of Hunters,1934,thriller,43.75,2012,381,1614198989424
656,The Frozen Heir,1556,fantasy,5.72,1998,488,8387269646211
657,The Hidden River,522,history,36.83,1988,538,428-5-650-02148-9
658,The Hollow Guest,288,thriller,6.06,1987,452,449-5-719-60290-4
659,The Golden Whisper,1778,reference,23.63,2020,363,163-8-296-92771-1
660,Hollow Wolf,272,thriller,11.57,2008,,768-5-739-49488-9
661,Kingdom of Dreams,680,thriller,10.63,1985,319,8749207526695
662,Silence of Citys,1104,thriller,40.79,2011,842,917-1-009-18384-6
663,The Broken Dream,1303,cooking,27.07,2021,747,8537105799456
664,Frozen Ember,908,self-help,31.92,1997,84,0505171587516
665,The Distant Silence,641,thriller,37.97,2024,292,7885845813951
666,Heir of Hunters,946,self-help,11.58,2020,,749-1-460-23613-6
667,Pale Silence,1366,poetry,49.91,1992,375,7667412951295
668,The Buried Ghost,946,fiction,40.16,1994,334,0802731795957
669,Last Ember,616,thriller,8.92,1994,189,018-2-110-36931-0
670,Mirror of Shadows,806,fiction,28.73,2021,565,1372281529354
671,Buried Mirror,20,romance,45.47,2011,,199-9-449-67168-3
672,Dream of Mountains,946,thriller,15.0,2010,,463-0-855-02645-9
673,Distant Mirror,946,biography,26.02,1998,744,4525305946995
674,The Pale Bone,219,thriller,16.4,2004,545,333-4-038-67244-4
675,Buried City,946,thriller,32.13,2007,756,3840366465893
676,Pale Kingdom,178,thriller,13.68,2013,,2163220305638
677,Heir of Archives,126,history,26.45,2019,226,3094853930348
678,Golden City,1846,mystery,43.27,1986,299,585-6-106-63986-1
679,Archive of Wolfs,578,romance,38.39,2001,396,621-7-019-20426-2
680,Daughter of Daughters,70,thriller,38.04,1998,895,4682740414738
681,The Silent Ghost,302,romance,42.77,2024,787,6402889868436
682,The Silent Mountain,1724,thriller,28.25,1992,714,6419982048309
683,The Forgotten Mountain,1936,cooking,48.95,2000,172,0444660620765
684,Golden Path,636,thriller,26.48,1989,711,3137781266310
685,Crimson City,946,children,5.87,1996,252,6539874116295
686,Frozen River,1965,science,5.21,2006,674,1789823793811
687,The Hollow Machine,1060,poetry,43.46,2010,116,821-0-222-85044-3
688,Hunter of Paths,932,thriller,34.95,2019,105,8815383667452
689,Daughter of Mountains,14,scifi,46.12,2005,554,0639626002655
690,Ocean of Wolfs,390,thriller,38.71,2015,804,881-0-216-08671-6
691,Forgotten Wolf,952,cooking,20.21,1992,782,8095157991098
692,Kingdom of Sparks,387,thriller,8.9,1987,521,4532220471783
693,Crimson Wolf,946,science,48.91,2007,229,644-7-655-84735-9
694,Path of Bones,1671,mystery,12.9,1992,636,1094502237087
695,The Sudden City,367,thriller,19.13,2009,501,1782306741238
696,Fading City,974,thriller,5.57,2017,204,592-1-608-25419-1
697,Ocean of Mirrors,1919,thriller,33.6,1994,112,2991122866385
698,Garden of Heirs,156,thriller,30.23,2004,425,7788035834037
699,Hollow Path,15,thriller,33.59,2012,153,3803810406994
700,The Buried Shadow,946,thriller,10.3,1988,459,7313278458602
701,The Hollow Ocean,1071,cooking,16.46,2016,687,284-2-544-47022-3
702,Winter of Embers,946,children,41.64,2021,429,637-6-301-06573-5
703,Silent Throne,624,thriller,41.94,1982,,7577408503282
